production_id,branch_id,branch_name,production_type,good_used,quantity_used (tons),carbon_emission (tons CO2),water_usage (liters),waste_generated (tons)
1466,1003,James-Hammond,Textile,Petroleum Products,3645.53,10730.65,23774969.23,1211.92
1467,1000,Hendricks-Cooper,Electronics,Plastic,4100.83,2305.36,39832070.4,1254.01
1468,1004,Martin-Harper,Furniture,Petroleum Products,2814.37,3550.22,15389756.02,527.2
1469,1008,"Lopez, Mcgee and Sanchez",Automobile Parts,Glass,4545.92,13035.47,35687610.53,1540.35
1470,1009,"Dunn, Meza and Stone",Food Processing,Steel,3551.99,7655.13,27057082.59,532.74
1471,1001,Guerra Inc,Chemicals,Cotton,3612.81,3580.31,6688592.79,1305.71
1472,1009,Hoffman Group,Food Processing,Cotton,1772.71,2785.73,13358350.04,542.08
1473,1009,Hernandez-Wolf,Electronics,Glass,93.75,218.09,113636.42,33.05
1474,1009,Webb Group,Textile,Cotton,3939.8,10595.88,13580797.69,1523.89
1475,1000,Johnson-Sutton,Textile,Cotton,1148.48,1831.42,4866711.45,288.77
1476,1001,"Mathis, Williams and Jefferson",Textile,Glass,3982.37,6783.55,32991604.42,1524.93
1477,1006,"Martinez, Brown and Harvey",Chemicals,Petroleum Products,68.99,34.72,633136.09,8.06
1478,1002,Anderson Group,Chemicals,Aluminum,2328.19,6473.54,21445855.27,795.41
1479,1002,"Hernandez, Lewis and Olson",Textile,Glass,1171.82,1342.6,2924408.82,377.97
1480,1007,"Cox, Wood and Long",Food Processing,Timber,2046.49,4598.3,20174470.2,382.94
1481,1002,Moreno-Barnes,Chemicals,Glass,3747.45,10258.15,26291711.73,476.2
1482,1009,"Salazar, Acosta and Arellano",Pharmaceuticals,Glass,1194.7,1620.81,4675989.19,265.62
1483,1005,King-Johnson,Food Processing,Glass,2500.84,2980.11,12229878.29,623.91
1484,1007,Lewis PLC,Food Processing,Glass,127.43,193.58,680003.24,20.21
1485,1002,"Garcia, Greene and Simpson",Automobile Parts,Cotton,4884.1,5056.4,21648122.07,1206.54
1486,1000,"Murphy, Rosales and Ayers",Pharmaceuticals,Steel,1718.01,5110.06,8491300.61,373.77
1487,1002,Baird-Hood,Pharmaceuticals,Petroleum Products,2141.68,1508.77,3685892.2,983.42
1488,1004,"Clark, West and Jensen",Furniture,Petroleum Products,1415.11,2420.93,1634088.74,142.11
1489,1003,Rodriguez-Castaneda,Furniture,Petroleum Products,3488.51,10347.9,24639876.76,796.66
1490,1007,Reid Group,Furniture,Steel,1405.93,1317.37,5895962.84,243.26
1491,1000,Burke PLC,Electronics,Cotton,4655.46,8094.16,32767637.01,2219.68
1492,1000,"Dunlap, Alexander and Perry",Chemicals,Cotton,3335.61,3253.41,31051316.0,639.09
1493,1006,Campbell PLC,Textile,Cotton,2779.56,4623.96,5712464.9,1285.11
1494,1010,Ingram-Pearson,Food Processing,Glass,3778.04,3912.71,14384719.68,1264.68
1495,1003,"Maldonado, Roberts and Jones",Automobile Parts,Plastic,3166.53,7364.88,30982404.1,1222.88
1496,1005,Hanna-Herring,Chemicals,Wheat,1168.74,2143.86,1223669.57,228.46
1497,1002,Douglas-Johnson,Furniture,Cotton,3167.96,5405.75,29523351.73,1414.7
1498,1004,Shepard LLC,Textile,Timber,1772.84,4982.32,14758726.57,205.77
1499,1002,Wood-Skinner,Electronics,Timber,2307.12,3601.54,21694840.44,715.67
1500,1001,"Wilson, Rocha and Garza",Electronics,Petroleum Products,996.53,2634.33,5357062.76,351.74
1501,1007,Trujillo-Butler,Automobile Parts,Petroleum Products,237.19,699.06,360024.19,90.3
1502,1005,"King, Rush and Steele",Pharmaceuticals,Wheat,2798.15,8137.57,13008843.61,433.42
1503,1005,Manning-Nichols,Pharmaceuticals,Petroleum Products,887.68,2207.31,8606763.07,177.25
1504,1006,Davis-Bishop,Pharmaceuticals,Wheat,760.97,2061.98,3203134.7,83.58
1505,1010,Gonzalez-Edwards,Electronics,Petroleum Products,844.42,1729.65,7723951.48,99.34
1506,1009,Washington Group,Electronics,Steel,3125.87,4465.06,31229170.72,657.03
1507,1007,"Walton, Young and White",Chemicals,Glass,1356.87,782.67,13096550.35,664.42
1508,1010,Lewis and Sons,Furniture,Aluminum,2416.32,1705.31,16809823.58,604.22
1509,1002,Phelps-Smith,Chemicals,Timber,3052.48,4182.3,25458652.76,704.21
1510,1001,Kelly-Avery,Chemicals,Glass,1900.39,2322.06,17105929.04,886.42
1511,1003,Adams-Moore,Chemicals,Cotton,4677.74,13458.75,37382639.36,714.58
1512,1010,"Green, Morgan and Rodgers",Automobile Parts,Plastic,4962.52,10780.27,46558456.27,900.19
1513,1002,"Smith, Matthews and Sparks",Automobile Parts,Plastic,3411.34,2688.1,32706220.0,1390.72
1514,1010,"Kramer, Jackson and Taylor",Chemicals,Plastic,802.17,505.64,6875553.21,121.27
1515,1000,Torres Ltd,Pharmaceuticals,Plastic,2683.32,4155.25,5468679.57,1217.2
1516,1001,Jackson Inc,Electronics,Wheat,2372.48,6623.17,19346822.48,624.94
1517,1000,"Wood, Hall and White",Automobile Parts,Aluminum,2198.87,4253.82,11526013.15,388.95
1518,1000,Hernandez-Fields,Food Processing,Cotton,1057.9,846.05,2733807.06,377.47
1519,1008,"White, Carpenter and Hill",Furniture,Glass,2059.84,4498.15,7585313.21,984.82
1520,1004,Edwards-Schmitt,Food Processing,Plastic,4375.36,9506.49,4455137.6,1644.68
1521,1003,"Bowen, Johnson and Meyer",Chemicals,Cotton,3619.81,8739.49,32608374.16,1096.95
1522,1001,"Murphy, Blevins and White",Furniture,Petroleum Products,3121.78,8397.02,25089153.22,895.19
1523,1005,Wagner PLC,Textile,Cotton,2321.02,1732.02,11491604.08,1088.98
1524,1006,"Jones, Sheppard and Allen",Chemicals,Glass,1880.69,3880.53,12238945.35,463.64
1525,1001,Glass-Roman,Pharmaceuticals,Cotton,4739.05,11621.4,18043479.35,665.84
1526,1002,Davis PLC,Electronics,Plastic,2902.47,4581.57,11646818.74,1310.31
1527,1008,Moore and Sons,Food Processing,Steel,1140.03,1952.73,8488249.51,180.05
1528,1004,Murray and Sons,Automobile Parts,Steel,1410.29,3153.32,7890206.92,616.71
1529,1004,Scott PLC,Pharmaceuticals,Glass,1107.11,2049.0,8571030.36,233.43
1530,1008,Nash-Smith,Furniture,Wheat,883.05,2260.51,4467486.15,179.7
1531,1004,"Sanchez, Alvarado and Lopez",Chemicals,Cotton,2168.39,5555.92,20283480.54,381.49
1532,1006,"Simon, Smith and Herman",Textile,Petroleum Products,3950.21,5510.32,26884873.81,569.54
1533,1007,Reyes PLC,Electronics,Cotton,2912.38,8151.92,12700151.03,953.96
1534,1008,"Gordon, Marshall and Bates",Chemicals,Timber,292.02,460.73,1713430.46,138.49
1535,1005,"Martin, Thomas and Gonzales",Electronics,Petroleum Products,4263.74,6421.03,15655235.62,766.88
1536,1000,Bishop Ltd,Chemicals,Wheat,3730.12,2119.92,8856072.05,1290.22
1537,1008,Payne-Mora,Electronics,Petroleum Products,2399.87,1222.55,21135599.57,327.64
1538,1001,Porter-Mitchell,Textile,Cotton,2970.67,5481.24,25071118.85,527.82
1539,1007,Medina PLC,Electronics,Timber,2725.4,5980.57,15198254.51,754.0
1540,1010,"Thornton, Zamora and Williams",Electronics,Aluminum,664.43,1327.32,2741828.11,154.07
1541,1003,Hancock-Boone,Chemicals,Wheat,493.06,512.83,1833074.56,201.63
1542,1009,"Combs, Huff and Fleming",Furniture,Petroleum Products,1069.13,2463.6,7661101.93,421.26
1543,1003,Franklin LLC,Furniture,Plastic,4155.76,9249.77,10120022.55,1302.61
1544,1004,"Sanchez, Ramirez and Howard",Food Processing,Cotton,3152.51,2360.14,23915175.91,375.08
1545,1003,Reynolds-Nelson,Textile,Wheat,3082.97,3648.1,3115499.26,1169.17
1546,1005,Smith-Zavala,Electronics,Timber,4917.15,8636.33,38341594.46,1696.75
1547,1003,Peters-Conner,Furniture,Plastic,3532.19,3335.62,6472800.94,1646.58
1548,1006,Thompson-York,Chemicals,Timber,966.34,1619.75,5854673.63,152.78
1549,1006,Dyer Ltd,Electronics,Petroleum Products,4786.82,7167.68,7401547.76,1397.48
1550,1002,Harrington Inc,Automobile Parts,Petroleum Products,2384.43,6195.04,18949826.88,1159.04
1551,1009,"Miller, Finley and Francis",Pharmaceuticals,Plastic,3042.38,1739.26,12640601.35,1468.11
1552,1010,"Perez, Mclaughlin and Walker",Pharmaceuticals,Plastic,2943.67,6278.04,20759104.71,1429.63
1553,1008,"Winters, Donovan and Sandoval",Automobile Parts,Aluminum,2441.92,1661.25,3569034.4,997.15
1554,1010,Cabrera-King,Electronics,Cotton,664.15,909.23,5942782.17,283.87
1555,1009,Ortiz PLC,Food Processing,Plastic,136.71,297.63,189428.37,39.94
1556,1004,Sullivan LLC,Furniture,Steel,1354.73,2175.21,8607076.33,208.21
1557,1007,"Perez, Wood and Johnson",Furniture,Aluminum,1294.13,757.21,12392834.32,285.55
1558,1003,Meyer LLC,Furniture,Timber,4378.54,5611.44,10065681.86,506.65
1559,1000,Hoffman-Chavez,Chemicals,Wheat,337.4,882.41,659096.47,138.02
1560,1004,"Hogan, Wade and Thomas",Chemicals,Plastic,1113.37,2000.75,2611001.31,442.83
1561,1005,Perry PLC,Pharmaceuticals,Steel,1067.11,1728.43,10037621.61,385.71
1562,1007,Hooper and Sons,Pharmaceuticals,Steel,1293.37,2199.92,6980000.2,445.93
1563,1010,Hawkins LLC,Electronics,Wheat,4024.81,9279.02,13308598.95,1766.46
1564,1010,"Valencia, May and Miller",Textile,Petroleum Products,2365.26,3066.22,12377681.29,789.05
1565,1001,"Perez, Garcia and Hart",Furniture,Aluminum,4736.62,4192.18,33732967.13,2257.51
1566,1001,Aguirre and Sons,Food Processing,Plastic,2125.64,5142.11,18872671.17,323.23
1567,1010,"Strickland, Little and Valdez",Furniture,Cotton,74.12,202.49,346789.61,16.69
1568,1006,Garcia-Copeland,Pharmaceuticals,Aluminum,1916.85,2406.52,11532883.58,901.22
1569,1007,Miller-Chavez,Electronics,Steel,2698.77,6032.19,4689694.13,1054.66
1570,1004,Fuller-Smith,Chemicals,Steel,4317.51,7822.28,12428439.76,878.07
1571,1010,Dixon-Ortiz,Automobile Parts,Petroleum Products,4801.88,6352.78,35333318.58,1835.77
1572,1003,Fox-Davis,Pharmaceuticals,Cotton,4822.87,3108.23,40245502.11,1060.05
1573,1003,Fernandez PLC,Food Processing,Timber,3292.38,8992.43,32330822.85,1284.73
1574,1010,"Ali, Hodge and Perry",Textile,Plastic,975.51,2560.51,8746970.62,208.83
1575,1007,"Hernandez, Harrison and Williamson",Textile,Plastic,2246.29,3756.23,9792300.36,616.78
1576,1007,Mitchell-Mejia,Food Processing,Wheat,3406.41,1968.17,20421375.29,626.87
1577,1001,"Mitchell, Sanchez and Tran",Automobile Parts,Plastic,3881.42,4346.7,34827220.39,1269.2
1578,1009,Jones Inc,Electronics,Petroleum Products,191.26,304.16,1824939.84,59.45
1579,1009,"Hinton, Kidd and Beck",Automobile Parts,Wheat,4483.78,7903.37,21065448.76,1650.54
1580,1000,"Burns, Martin and Clark",Furniture,Plastic,1083.03,1634.13,5202922.51,277.5
1581,1003,"Kline, Lane and Baird",Food Processing,Glass,1181.85,2316.09,9142307.74,433.43
1582,1010,"Wood, Silva and White",Food Processing,Petroleum Products,4352.28,3523.23,33775145.59,1890.59
1583,1006,Mccoy-Cross,Chemicals,Glass,4955.45,12674.29,14714350.6,2140.9
1584,1004,Fuller-Johnson,Electronics,Timber,3312.01,5361.68,32800587.94,338.0
1585,1007,"Contreras, Jimenez and Brown",Pharmaceuticals,Glass,3910.36,8347.29,35614713.28,1118.17
1586,1004,Contreras-Moore,Electronics,Steel,3292.16,4415.14,32567777.49,724.24
1587,1002,Soto-Gibbs,Electronics,Steel,1528.71,3147.84,12413599.16,424.21
1588,1002,"Chambers, Lawson and Kim",Food Processing,Cotton,2147.58,3864.24,7514196.03,227.09
1589,1002,Hart Group,Automobile Parts,Aluminum,2128.35,1842.74,13582747.9,361.55
1590,1004,Maynard and Sons,Textile,Aluminum,3112.55,1638.27,13348139.59,849.79
1591,1002,"Maxwell, Miller and Dyer",Textile,Petroleum Products,2676.7,7125.87,23242442.74,273.84
1592,1004,"Meyers, Randall and Lawrence",Automobile Parts,Petroleum Products,1031.85,2566.66,8206661.99,425.19
1593,1002,Burns Ltd,Furniture,Cotton,1548.05,2253.07,7820095.64,337.21
1594,1006,"George, West and Webb",Textile,Glass,134.34,338.04,457388.14,19.14
1595,1005,Tran Inc,Automobile Parts,Cotton,2443.7,1417.05,11526180.38,319.1
1596,1003,"Spence, Keith and Jackson",Pharmaceuticals,Petroleum Products,2441.73,5642.86,14999526.32,632.89
1597,1010,Bonilla-Miller,Textile,Glass,1772.8,3847.66,17070048.68,647.51
1598,1000,Ortega and Sons,Textile,Glass,3112.35,2097.78,7518943.85,1543.53
1599,1005,Schaefer PLC,Food Processing,Wheat,220.9,136.49,518626.66,31.47
1600,1002,"Hardy, Mendez and Gutierrez",Chemicals,Timber,4498.05,12025.71,19881114.45,1920.62
1601,1001,Ramsey Group,Chemicals,Cotton,2667.2,4306.3,12644179.05,332.9
1602,1010,"Smith, Dixon and Wheeler",Chemicals,Plastic,4154.18,9393.54,31307968.37,1369.93
1603,1007,"Parker, Wang and James",Food Processing,Timber,793.6,2064.29,6688562.91,86.45
1604,1003,King and Sons,Electronics,Steel,4583.1,2764.11,13242999.64,1645.11
1605,1006,Harris Inc,Electronics,Glass,2240.24,2529.49,8866186.43,849.71
1606,1005,"Marsh, Marshall and Ruiz",Electronics,Cotton,3770.88,6178.51,4751956.62,1806.23
1607,1005,Pena Inc,Automobile Parts,Steel,4655.27,11541.89,8216525.01,845.88
1608,1008,"Howard, Green and Ramos",Food Processing,Petroleum Products,630.7,1081.79,4688967.95,75.42
1609,1003,Smith PLC,Chemicals,Aluminum,4141.28,2126.56,8535828.85,951.57
1610,1006,"May, Smith and Garcia",Furniture,Wheat,4118.51,5641.11,11178609.6,552.27
1611,1001,"Carlson, Jackson and Porter",Textile,Plastic,3709.73,4095.67,13871164.13,1180.03
1612,1005,Smith-Forbes,Chemicals,Steel,3099.58,8359.67,10327017.26,1503.37
1613,1002,"Moore, Perez and Sanchez",Pharmaceuticals,Petroleum Products,4266.22,10650.62,28796563.79,1094.15
1614,1007,Khan and Sons,Chemicals,Glass,1172.59,1733.98,3514152.88,373.37
1615,1003,Hebert-Ross,Food Processing,Petroleum Products,3720.11,10253.81,17405514.86,783.21
1616,1007,Freeman Inc,Automobile Parts,Steel,4213.49,8138.21,13648988.7,659.31
1617,1008,Guzman and Sons,Electronics,Glass,4458.37,8220.05,22376063.11,2164.17
1618,1003,Jackson and Sons,Pharmaceuticals,Timber,1267.87,1733.08,6972742.07,444.96
1619,1004,Phillips-Wilson,Chemicals,Plastic,2030.25,1139.51,6018508.2,370.99
1620,1004,Lee-Price,Food Processing,Steel,270.81,229.76,1615122.75,119.95
1621,1000,Gordon-Garcia,Furniture,Cotton,122.75,244.26,916063.61,35.69
1622,1004,Ferrell-Campbell,Electronics,Steel,4047.99,6162.72,28563415.5,1918.72
1623,1002,Gallagher-Barnes,Food Processing,Plastic,1939.54,5027.25,15251447.79,217.55
1624,1004,"King, Hernandez and Rojas",Chemicals,Aluminum,3822.98,4021.38,36989606.13,396.18
1625,1009,Green-Ellis,Chemicals,Petroleum Products,4685.36,2849.63,32211619.93,1497.72
1626,1010,Tran-Schultz,Electronics,Aluminum,1296.28,3796.73,2002652.89,345.89
1627,1007,Raymond Group,Pharmaceuticals,Cotton,1905.46,3012.06,19032800.19,433.73
1628,1007,Barnett LLC,Pharmaceuticals,Glass,3657.77,4451.55,29543616.17,1479.21
1629,1000,Newton Ltd,Electronics,Aluminum,4476.79,10640.12,28414924.83,453.02
1630,1008,Wright-Little,Chemicals,Plastic,3389.01,2425.94,9708873.19,1108.91
1631,1009,"Archer, Smith and Johnson",Food Processing,Cotton,2967.25,4204.11,17122386.99,1277.23
1632,1005,"Erickson, George and Miles",Chemicals,Wheat,1527.77,2098.18,6669257.2,468.93
1633,1007,Mooney-Hartman,Electronics,Plastic,4543.01,12305.0,10151347.94,1557.27
1634,1006,"Ellis, Griffin and Williams",Food Processing,Plastic,1288.92,2952.6,10500837.4,286.15
1635,1006,"Mccall, Weiss and Carpenter",Textile,Petroleum Products,2689.68,2784.74,7005999.9,653.98
1636,1000,Reyes Inc,Chemicals,Wheat,2303.45,4030.51,10961646.39,474.15
1637,1004,Brown-Hernandez,Chemicals,Plastic,1518.03,2725.93,11672061.66,402.48
1638,1001,Arias-Duran,Automobile Parts,Petroleum Products,1389.82,3582.39,3260860.78,266.34
1639,1006,Clements Inc,Furniture,Petroleum Products,4036.98,12058.06,40238587.81,410.17
1640,1005,Zimmerman LLC,Electronics,Timber,70.45,123.29,638642.46,19.02
1641,1007,Hansen PLC,Electronics,Timber,4622.21,4993.35,37397475.63,2283.55
1642,1005,"Wood, Leonard and Morgan",Furniture,Petroleum Products,1357.8,4022.99,11078840.64,624.4
1643,1000,"Johnson, Taylor and Wilson",Electronics,Glass,136.25,287.76,431043.79,62.37
1644,1002,Mcmillan Inc,Chemicals,Timber,1939.87,4516.6,5136456.05,296.02
1645,1007,Bell Inc,Textile,Cotton,2626.52,4651.1,23676426.27,861.81
1646,1005,Ward Inc,Automobile Parts,Wheat,4020.32,5963.95,38342139.09,1091.16
1647,1009,"Jenkins, Lopez and Gonzalez",Food Processing,Glass,2649.65,5330.13,12849083.38,683.2
1648,1004,Lopez-Carter,Electronics,Steel,2095.77,2283.24,2681113.81,307.66
1649,1006,Hansen-Martin,Automobile Parts,Wheat,3614.34,7180.57,4974163.78,1305.23
1650,1007,James-Walton,Chemicals,Petroleum Products,4521.88,4218.45,28186644.32,1545.89
1651,1006,Blair Group,Electronics,Aluminum,2723.82,4544.34,24879171.56,791.07
1652,1000,"Walsh, Reynolds and Caldwell",Food Processing,Petroleum Products,1835.75,2392.82,11314845.53,371.93
1653,1002,Norton Ltd,Textile,Wheat,1198.54,624.05,11816634.13,464.37
1654,1004,"James, Bolton and Thompson",Food Processing,Plastic,4321.49,4993.59,13183034.48,1986.75
1655,1005,Meyer-Tucker,Pharmaceuticals,Steel,1107.68,2187.9,4461636.86,128.26
1656,1010,White Ltd,Automobile Parts,Aluminum,4044.05,3723.66,10006621.5,1307.29
1657,1008,"Collins, Williams and Baird",Textile,Plastic,4331.88,2301.48,27183403.93,1707.59
1658,1000,Good-Phillips,Textile,Petroleum Products,820.03,1758.13,5168207.16,125.59
1659,1008,Reynolds LLC,Food Processing,Petroleum Products,4442.34,13035.11,16055566.5,850.25
1660,1007,"Taylor, Branch and Evans",Automobile Parts,Petroleum Products,287.12,363.03,1842689.32,78.05
1661,1003,Jennings-Henderson,Furniture,Wheat,1440.66,2898.87,10319621.88,304.11
1662,1006,Johnson Ltd,Automobile Parts,Aluminum,1887.04,1563.99,17056813.08,710.34
1663,1003,"Hansen, Johnson and Gonzalez",Furniture,Glass,3269.71,2675.23,4760215.34,1513.44
1664,1002,"Carter, Gomez and Stone",Furniture,Glass,3503.42,4125.59,30643828.09,1056.85
1665,1010,Perez-Rodriguez,Food Processing,Steel,4361.67,3922.04,16858603.11,1907.05
1666,1002,Williams-Donovan,Textile,Petroleum Products,1636.59,2689.73,12556282.44,515.65
1667,1008,Ramirez-Fuller,Furniture,Petroleum Products,2615.16,7840.68,25810975.57,1199.68
1668,1003,Pittman LLC,Pharmaceuticals,Glass,2660.9,3527.45,23988014.26,702.67
1669,1009,Lara Inc,Furniture,Cotton,4951.27,6651.04,28961728.84,570.73
1670,1001,Owen Inc,Textile,Aluminum,4027.82,4260.32,24174387.44,968.78
1671,1001,Russell-Gordon,Pharmaceuticals,Wheat,4480.13,9970.79,24004515.69,1138.5
1672,1001,"Ward, Hood and Franklin",Chemicals,Cotton,4802.62,2478.46,8058467.94,1141.14
1673,1002,Williams-Manning,Textile,Cotton,421.39,1256.1,1880321.27,101.4
1674,1002,Gross-Allison,Pharmaceuticals,Timber,872.97,943.23,2068328.67,236.95
1675,1002,Cox and Sons,Textile,Petroleum Products,106.77,122.59,528165.26,45.16
1676,1006,Logan-Moreno,Pharmaceuticals,Wheat,1105.79,2861.93,10731491.1,479.04
1677,1010,Parsons-Peters,Pharmaceuticals,Timber,587.52,434.81,1631271.65,197.88
1678,1004,Eaton-Martin,Textile,Petroleum Products,4898.99,7214.29,18157058.18,1967.36
1679,1004,Thomas-Stephens,Pharmaceuticals,Wheat,3314.83,8218.87,29121827.14,1154.0
1680,1000,"Tanner, Hardin and Alvarado",Electronics,Petroleum Products,1880.98,2696.59,5406591.89,583.41
1681,1006,Morse Ltd,Automobile Parts,Cotton,1229.33,945.53,7175256.23,478.52
1682,1006,"Martinez, Perez and Lewis",Furniture,Cotton,4759.01,3605.05,34732384.85,921.11
1683,1003,Martin and Sons,Pharmaceuticals,Glass,621.4,403.56,1595707.83,158.83
1684,1005,Pennington-Williams,Electronics,Cotton,2367.23,5894.54,8836709.04,394.53
1685,1002,"Liu, Mccullough and Ellis",Automobile Parts,Plastic,3838.59,8881.54,37624203.61,1012.67
1686,1001,"Diaz, Wilson and Martin",Pharmaceuticals,Aluminum,1664.77,2446.59,7279070.24,831.5
1687,1009,"Swanson, Torres and Cardenas",Pharmaceuticals,Cotton,1680.29,1437.15,9903258.28,594.48
1688,1005,Cook PLC,Furniture,Cotton,2862.73,3495.3,26761760.91,968.2
1689,1002,"Parks, Jones and Simon",Automobile Parts,Cotton,4337.68,8971.31,26265237.81,1979.68
1690,1002,Day-Bush,Automobile Parts,Wheat,832.5,1625.34,2844287.36,272.13
1691,1003,"Woods, Reynolds and Hooper",Furniture,Cotton,1699.13,4107.66,9421851.47,793.98
1692,1009,"Levy, Parsons and Vaughn",Electronics,Steel,2899.33,6198.21,8330457.05,596.15
1693,1008,Benson Group,Electronics,Steel,2149.44,3281.79,10363964.04,492.94
1694,1000,Harris-Ray,Food Processing,Glass,4419.09,10007.05,11399689.22,577.69
1695,1003,Cunningham-Chang,Chemicals,Petroleum Products,1572.74,2691.64,10313660.35,220.93
1696,1006,Trujillo LLC,Furniture,Cotton,3492.2,5204.87,23442866.37,1046.48
1697,1009,Torres PLC,Chemicals,Plastic,1529.24,2935.3,4867991.45,668.11
1698,1009,Waters-Garner,Food Processing,Glass,1783.14,2759.64,6853344.99,590.02
1699,1005,"Martinez, Larson and Ramos",Textile,Wheat,2137.39,3781.0,14136749.4,1004.68
1700,1000,Kelly-Livingston,Chemicals,Plastic,1053.27,2132.57,3406019.65,301.14
1701,1001,Aguirre-Lucero,Food Processing,Wheat,4333.59,6040.46,20545140.38,1828.55
1702,1006,Sanders-Campbell,Textile,Steel,228.95,631.73,1894700.54,86.31
1703,1006,"Dean, Cook and Wilson",Pharmaceuticals,Petroleum Products,4940.34,10981.41,11071665.15,2162.83
1704,1000,"Butler, Roberts and Brown",Chemicals,Steel,759.29,1247.13,3653515.85,305.84
1705,1009,"Martin, Wang and Reynolds",Textile,Cotton,1597.28,2825.43,2588640.5,212.97
1706,1005,"Davis, White and Ramirez",Food Processing,Aluminum,1784.68,4168.95,5505775.98,351.08
1707,1001,"Molina, Dickerson and Reeves",Automobile Parts,Petroleum Products,4369.69,6459.96,24075856.32,1546.54
1708,1007,Thompson LLC,Food Processing,Aluminum,440.12,993.98,721998.17,200.15
1709,1001,Jones-Simmons,Furniture,Timber,1144.89,649.3,9363125.71,368.03
1710,1006,Chan Inc,Furniture,Glass,3653.57,5885.78,28288026.2,817.67
1711,1008,Brandt Inc,Chemicals,Cotton,1550.69,2705.84,4242829.9,717.09
1712,1001,Torres PLC,Furniture,Steel,4179.68,11700.35,24542938.4,940.86
1713,1002,Washington Inc,Electronics,Wheat,894.27,1130.03,2678193.06,91.4
1714,1002,Sweeney-Banks,Furniture,Wheat,777.02,814.5,2122079.08,158.23
1715,1006,Daniels-Martinez,Food Processing,Wheat,779.21,1786.28,7271675.09,307.14
1716,1001,Dixon-Brown,Electronics,Plastic,4010.96,11606.19,15702378.31,935.28
1717,1003,Russell Ltd,Food Processing,Cotton,4054.44,10627.57,4555021.59,1110.09
1718,1007,Flores-Lewis,Textile,Glass,3911.55,5755.39,17696130.07,391.97
1719,1000,"Gutierrez, Gardner and Wilkerson",Food Processing,Glass,419.09,1052.1,1481288.3,181.65
1720,1006,Gonzalez-Blanchard,Pharmaceuticals,Timber,1299.71,3484.59,4571302.28,342.44
1721,1009,"Burnett, Adams and Smith",Textile,Plastic,4931.57,3548.59,45694401.51,507.79
1722,1000,Rodriguez-White,Food Processing,Glass,3730.16,3974.07,22345211.5,1776.17
1723,1005,Johnson Inc,Food Processing,Plastic,1625.81,3323.51,13340733.93,496.58
1724,1008,Smith-Hensley,Furniture,Wheat,1521.15,3166.56,5983018.53,403.7
1725,1000,Mcguire Group,Electronics,Aluminum,4327.93,12832.61,30634294.91,1311.78
1726,1006,"Morgan, Anderson and Zavala",Chemicals,Plastic,3501.77,2191.18,26892976.75,960.99
1727,1006,Diaz-Garcia,Textile,Aluminum,4701.38,8963.6,41728470.59,1474.95
1728,1004,Nelson-Mcpherson,Textile,Cotton,284.04,479.99,672454.21,42.59
1729,1008,Scott and Sons,Pharmaceuticals,Plastic,3686.33,1922.44,10117977.71,1672.83
1730,1006,Copeland-Dudley,Food Processing,Wheat,3321.73,8130.97,7823834.94,1625.99
1731,1005,"Keller, Farley and Pena",Food Processing,Steel,1867.58,4023.61,4876126.54,691.69
1732,1005,"Ramirez, Gutierrez and Singleton",Electronics,Cotton,4576.32,9853.35,24890871.43,826.54
1733,1010,"Rhodes, Odom and Smith",Electronics,Plastic,2583.33,2849.99,22489159.26,1145.56
1734,1010,Harris-Lynch,Chemicals,Petroleum Products,1125.22,1010.61,1993412.92,510.68
1735,1001,Mcmahon Ltd,Chemicals,Timber,3036.39,7247.23,27779557.66,1419.7
1736,1010,Miller LLC,Pharmaceuticals,Wheat,3268.15,5604.97,11590277.87,1134.87
1737,1007,Sheppard-Conway,Pharmaceuticals,Steel,3429.4,8174.09,9270963.6,1596.05
1738,1008,"Fisher, Fox and Fields",Food Processing,Petroleum Products,2609.42,2612.15,17468736.86,337.18
1739,1005,Roman Ltd,Chemicals,Petroleum Products,75.67,58.95,711561.1,37.65
1740,1009,Scott-Davis,Automobile Parts,Cotton,2682.36,3229.2,8228643.36,851.66
1741,1002,Bruce LLC,Chemicals,Petroleum Products,425.71,305.97,961951.13,57.56
1742,1000,Murray LLC,Food Processing,Plastic,3391.34,7233.24,21309021.89,444.43
1743,1010,"Reeves, Stafford and Smith",Chemicals,Wheat,612.74,1809.62,4779903.51,254.57
1744,1007,Andrews-Kaiser,Food Processing,Timber,3196.81,3814.66,6062886.35,345.58
1745,1010,Schmidt Ltd,Electronics,Aluminum,851.25,598.75,3749891.22,133.47
1746,1001,Brady-Campbell,Textile,Glass,3440.89,1838.69,17235963.47,766.84
1747,1001,Hull and Sons,Automobile Parts,Timber,1282.8,2905.43,9066202.67,443.69
1748,1009,Gonzalez-Stewart,Automobile Parts,Wheat,1224.31,663.82,9241081.04,407.68
1749,1004,Sanchez Ltd,Automobile Parts,Wheat,2350.84,4931.1,13629303.47,986.91
1750,1009,Smith Inc,Automobile Parts,Steel,4421.97,8652.58,42448197.23,1311.11
1751,1007,Pratt-Wilson,Chemicals,Petroleum Products,2949.51,1567.06,26491813.27,1238.84
1752,1006,"Kline, Rivas and Wells",Textile,Petroleum Products,4689.74,5384.42,45388471.69,1347.48
1753,1004,Ramos-Ross,Pharmaceuticals,Steel,2096.09,5374.02,20406994.88,373.93
1754,1009,Jackson Group,Chemicals,Wheat,3664.69,10125.79,8887850.7,1277.18
